PrimaryKey,URL,RaceDataJSON
little+missouri,https://www.pedigreequery.com/little+missouri,"[{""comment"":""18-1"",""country"":""UNITED STATES"",""dam"":{""name"":""WIN NONA"",""pk"":""win+nona"",""url"":""https://www.pedigreequery.com/win+nona""},""distance"":""12 F"",""family"":""14-f"",""grade"":""Grade I"",""horse_name"":""LITTLE MISSOURI"",""horse_pk"":""little+missouri"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROO ART"",""pk"":""roo+art"",""url"":""https://www.pedigreequery.com/roo+art""},""series_grade"":""Grade II"",""sire"":{""name"":""COXS RIDGE"",""pk"":""coxs+ridge"",""url"":""https://www.pedigreequery.com/coxs+ridge""},""surface"":""Dirt"",""third"":{""name"":""CREME FRAICHE"",""pk"":""creme+fraiche"",""url"":""https://www.pedigreequery.com/creme+fraiche""},""time"":""2:26.40"",""track"":""BELMONT PARK, NY"",""trainer"":""GEORGE R. ARNOLD II"",""winner"":{""name"":""LITTLE MISSOURI"",""pk"":""little+missouri"",""url"":""https://www.pedigreequery.com/little+missouri""},""year"":""1986""}]"
living+vicariously,https://www.pedigreequery.com/living+vicariously,"[{""comment"":""MISSIONARY RIDGE(FAV.) STOPPED,BLED - RETIRED"",""country"":""UNITED STATES"",""dam"":{""name"":""EXTRAVAGANT WOMAN"",""pk"":""extravagant+woman"",""url"":""https://www.pedigreequery.com/extravagant+woman""},""distance"":""11 F"",""family"":""8-h"",""grade"":""Grade II"",""horse_name"":""LIVING VICARIOUSLY"",""horse_pk"":""living+vicariously"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MICHELLE CAN PASS"",""pk"":""michelle+can+pass"",""url"":""https://www.pedigreequery.com/michelle+can+pass""},""series_grade"":""Grade II"",""sire"":{""name"":""TIME FOR A CHANGE"",""pk"":""time+for+a+change"",""url"":""https://www.pedigreequery.com/time+for+a+change""},""surface"":""Dirt"",""third"":{""name"":""JACKSONPORT"",""pk"":""jacksonport"",""url"":""https://www.pedigreequery.com/jacksonport""},""time"":""2:17.80"",""track"":""AQUEDUCT, NY"",""trainer"":""CLAUDE R. MCGAUGHEY III"",""winner"":{""name"":""LIVING VICARIOUSLY"",""pk"":""living+vicariously"",""url"":""https://www.pedigreequery.com/living+vicariously""},""year"":""1993""}]"
lone+rock2,https://www.pedigreequery.com/lone+rock2,"[{""comment"":""BY 11 1/4 LENGTHS, 3RD STRAIGHT WIN."",""country"":""UNITED STATES"",""dam"":{""name"":""RUBY LIPS3"",""pk"":""ruby+lips3"",""url"":""https://www.pedigreequery.com/ruby+lips3""},""distance"":""12 F"",""family"":""10-c"",""grade"":""Grade II"",""horse_name"":""LONE ROCK2"",""horse_pk"":""lone+rock2"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""TIZAMAGICIAN"",""pk"":""tizamagician"",""url"":""https://www.pedigreequery.com/tizamagician""},""series_grade"":""Grade II"",""sire"":{""name"":""MAJESTIC WARRIOR2"",""pk"":""majestic+warrior2"",""url"":""https://www.pedigreequery.com/majestic+warrior2""},""surface"":""Dirt"",""third"":{""name"":""MORETTI6"",""pk"":""moretti6"",""url"":""https://www.pedigreequery.com/moretti6""},""time"":""2:28:97"",""track"":""BELMONT PARK, NY"",""trainer"":""ROBERTINO DIODORO"",""winner"":{""name"":""LONE ROCK2"",""pk"":""lone+rock2"",""url"":""https://www.pedigreequery.com/lone+rock2""},""year"":""2021""},{""comment"":""FAST, 7 RAN, BY 2Â¾ L."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""LONE ROCK2"",""horse_pk"":""lone+rock2"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""WARRANT11"",""pk"":""warrant11"",""url"":""https://www.pedigreequery.com/warrant11""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""LONE ROCK2"",""pk"":""lone+rock2"",""url"":""https://www.pedigreequery.com/lone+rock2""},""time"":""2:30.45"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""FEARLESS27"",""pk"":""fearless27"",""url"":""https://www.pedigreequery.com/fearless27""},""year"":""2022""}]"
lord+rebeau,https://www.pedigreequery.com/lord+rebeau,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""LORD REBEAU"",""horse_pk"":""lord+rebeau"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""LORD REBEAU"",""pk"":""lord+rebeau"",""url"":""https://www.pedigreequery.com/lord+rebeau""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""FOOLISH PLEASURE"",""pk"":""foolish+pleasure"",""url"":""https://www.pedigreequery.com/foolish+pleasure""},""time"":""2:01.20"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""FOREGO"",""pk"":""forego"",""url"":""https://www.pedigreequery.com/forego""},""year"":""1976""}]"
lost+mountain,https://www.pedigreequery.com/lost+mountain,"[{""comment"":""BY 5Â½ L., L. M. DQ 2 TO 3"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""11 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""LOST MOUNTAIN"",""horse_pk"":""lost+mountain"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""VALLEY CROSSING"",""pk"":""valley+crossing"",""url"":""https://www.pedigreequery.com/valley+crossing""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""LOST MOUNTAIN"",""pk"":""lost+mountain"",""url"":""https://www.pedigreequery.com/lost+mountain""},""time"":""2:16.91"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""CHIEF HONCHO"",""pk"":""chief+honcho"",""url"":""https://www.pedigreequery.com/chief+honcho""},""year"":""1992""}]"
mad+hatter,https://www.pedigreequery.com/mad+hatter,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""MAD HATTER"",""horse_pk"":""mad+hatter"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BONIFACE"",""pk"":""boniface"",""url"":""https://www.pedigreequery.com/boniface""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MAD HATTER"",""pk"":""mad+hatter"",""url"":""https://www.pedigreequery.com/mad+hatter""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""CIRRUS"",""pk"":""cirrus"",""url"":""https://www.pedigreequery.com/cirrus""},""year"":""1920""}]"
mad+play,https://www.pedigreequery.com/mad+play,"[{""comment"":""TRACK: SLOW"",""country"":""UNITED STATES"",""dam"":{""name"":""MADCAP"",""pk"":""madcap"",""url"":""https://www.pedigreequery.com/madcap""},""distance"":""9 F"",""family"":""4-r"",""grade"":"""",""horse_name"":""MAD PLAY"",""horse_pk"":""mad+play"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STING"",""pk"":""sting"",""url"":""https://www.pedigreequery.com/sting""},""series_grade"":""Grade II"",""sire"":{""name"":""FAIR PLAY"",""pk"":""fair+play"",""url"":""https://www.pedigreequery.com/fair+play""},""surface"":""Dirt"",""third"":{""name"":""CATALAN"",""pk"":""catalan"",""url"":""https://www.pedigreequery.com/catalan""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":""SAMUEL C. HILDRETH"",""winner"":{""name"":""MAD PLAY"",""pk"":""mad+play"",""url"":""https://www.pedigreequery.com/mad+play""},""year"":""1925""}]"
mahogany+hall,https://www.pedigreequery.com/mahogany+hall,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""MAHOGANY HALL"",""horse_pk"":""mahogany+hall"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MAHOGANY HALL"",""pk"":""mahogany+hall"",""url"":""https://www.pedigreequery.com/mahogany+hall""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ADMIRALTY2"",""pk"":""admiralty2"",""url"":""https://www.pedigreequery.com/admiralty2""},""time"":""1:46.78"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""WEKIVA SPRINGS"",""pk"":""wekiva+springs"",""url"":""https://www.pedigreequery.com/wekiva+springs""},""year"":""1996""}]"
marconi18,https://www.pedigreequery.com/marconi18,"[{""comment"":""1/2,HD,NK,NO,NO 3RD STRAIGHT WIN"",""country"":""UNITED STATES"",""dam"":{""name"":""PONCHE DE LEONA"",""pk"":""ponche+de+leona"",""url"":""https://www.pedigreequery.com/ponche+de+leona""},""distance"":""12 F"",""family"":""4-r"",""grade"":""Grade II"",""horse_name"":""MARCONI18"",""horse_pk"":""marconi18"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ROCKETRY5"",""pk"":""rocketry5"",""url"":""https://www.pedigreequery.com/rocketry5""},""series_grade"":""Grade II"",""sire"":{""name"":""TAPIT"",""pk"":""tapit"",""url"":""https://www.pedigreequery.com/tapit""},""surface"":""Dirt"",""third"":{""name"":""REALM8"",""pk"":""realm8"",""url"":""https://www.pedigreequery.com/realm8""},""time"":""2:28.97"",""track"":""BELMONT PARK, NY"",""trainer"":""TODD A. PLETCHER"",""winner"":{""name"":""MARCONI18"",""pk"":""marconi18"",""url"":""https://www.pedigreequery.com/marconi18""},""year"":""2019""}]"
market+wise,https://www.pedigreequery.com/market+wise,"[{""comment"":""4TH SHUT OUT, 7TH MIOLAND, 8TH VAGRANCY"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""MARKET WISE"",""horse_pk"":""market+wise"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MARKET WISE"",""pk"":""market+wise"",""url"":""https://www.pedigreequery.com/market+wise""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""DON BINGO"",""pk"":""don+bingo"",""url"":""https://www.pedigreequery.com/don+bingo""},""time"":""2:03.40"",""track"":""OLD AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""DEVIL DIVER"",""pk"":""devil+diver"",""url"":""https://www.pedigreequery.com/devil+diver""},""year"":""1943""}]"
mate,https://www.pedigreequery.com/mate,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""MATE"",""horse_pk"":""mate"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PARI-MUTUEL"",""pk"":""pari-mutuel"",""url"":""https://www.pedigreequery.com/pari-mutuel""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MATE"",""pk"":""mate"",""url"":""https://www.pedigreequery.com/mate""},""time"":""1:51.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""BLENHEIM3"",""pk"":""blenheim3"",""url"":""https://www.pedigreequery.com/blenheim3""},""year"":""1932""}]"
memory+book,https://www.pedigreequery.com/memory+book,"[{""comment"":""NO"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""MEMORY BOOK"",""horse_pk"":""memory+book"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ANEROID"",""pk"":""aneroid"",""url"":""https://www.pedigreequery.com/aneroid""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MEMORY BOOK"",""pk"":""memory+book"",""url"":""https://www.pedigreequery.com/memory+book""},""time"":""1:50.20"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""SEABISCUIT"",""pk"":""seabiscuit"",""url"":""https://www.pedigreequery.com/seabiscuit""},""year"":""1937""}]"
mi+selecto,https://www.pedigreequery.com/mi+selecto,"[{""comment"":""HD, MI SELECTO DQD TO 2ND. TRAINER 1-2"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""MI SELECTO"",""horse_pk"":""mi+selecto"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MI SELECTO"",""pk"":""mi+selecto"",""url"":""https://www.pedigreequery.com/mi+selecto""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""DE ROCHE"",""pk"":""de+roche"",""url"":""https://www.pedigreequery.com/de+roche""},""time"":""2:28.60"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""MONTUBIO"",""pk"":""montubio"",""url"":""https://www.pedigreequery.com/montubio""},""year"":""1990""}]"
michelle+can+pass,https://www.pedigreequery.com/michelle+can+pass,"[{""comment"":""MISSIONARY RIDGE(FAV.) STOPPED,BLED - RETIRED"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""11 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""MICHELLE CAN PASS"",""horse_pk"":""michelle+can+pass"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MICHELLE CAN PASS"",""pk"":""michelle+can+pass"",""url"":""https://www.pedigreequery.com/michelle+can+pass""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""JACKSONPORT"",""pk"":""jacksonport"",""url"":""https://www.pedigreequery.com/jacksonport""},""time"":""2:17.80"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""LIVING VICARIOUSLY"",""pk"":""living+vicariously"",""url"":""https://www.pedigreequery.com/living+vicariously""},""year"":""1993""}]"
micromanage,https://www.pedigreequery.com/micromanage,"[{""comment"":""TRACK: FAST"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""MICROMANAGE"",""horse_pk"":""micromanage"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MICROMANAGE"",""pk"":""micromanage"",""url"":""https://www.pedigreequery.com/micromanage""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""CAT BURGLAR5"",""pk"":""cat+burglar5"",""url"":""https://www.pedigreequery.com/cat+burglar5""},""time"":""2:27.13"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""NORUMBEGA3"",""pk"":""norumbega3"",""url"":""https://www.pedigreequery.com/norumbega3""},""year"":""2014""}]"
midafternoon,https://www.pedigreequery.com/midafternoon,"[{""comment"":""HD,HD"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9.5 F"",""family"":"""",""grade"":"""",""horse_name"":""MIDAFTERNOON"",""horse_pk"":""midafternoon"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MIDAFTERNOON"",""pk"":""midafternoon"",""url"":""https://www.pedigreequery.com/midafternoon""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""FIND2"",""pk"":""find2"",""url"":""https://www.pedigreequery.com/find2""},""time"":""1:55.80"",""track"":""JAMAICA, NY"",""trainer"":"""",""winner"":{""name"":""DEDICATE"",""pk"":""dedicate"",""url"":""https://www.pedigreequery.com/dedicate""},""year"":""1956""}]"
monetary+principle,https://www.pedigreequery.com/monetary+principle,"[{""comment"":""NTR 1ST 132TW, 8R"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""MONETARY PRINCIPLE"",""horse_pk"":""monetary+principle"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MONETARY PRINCIPLE"",""pk"":""monetary+principle"",""url"":""https://www.pedigreequery.com/monetary+principle""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STOP THE MUSIC"",""pk"":""stop+the+music"",""url"":""https://www.pedigreequery.com/stop+the+music""},""time"":""1:59.80"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""FOREGO"",""pk"":""forego"",""url"":""https://www.pedigreequery.com/forego""},""year"":""1975""}]"
montubio,https://www.pedigreequery.com/montubio,"[{""comment"":""HD, MI SELECTO DQD TO 2ND. TRAINER 1-2"",""country"":""UNITED STATES"",""dam"":{""name"":""SNOW VALIOUS"",""pk"":""snow+valious"",""url"":""https://www.pedigreequery.com/snow+valious""},""distance"":""12 F"",""family"":""23-a"",""grade"":""Grade I"",""horse_name"":""MONTUBIO"",""horse_pk"":""montubio"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MI SELECTO"",""pk"":""mi+selecto"",""url"":""https://www.pedigreequery.com/mi+selecto""},""series_grade"":""Grade II"",""sire"":{""name"":""MOUNTDRAGO"",""pk"":""mountdrago"",""url"":""https://www.pedigreequery.com/mountdrago""},""surface"":""Dirt"",""third"":{""name"":""DE ROCHE"",""pk"":""de+roche"",""url"":""https://www.pedigreequery.com/de+roche""},""time"":""2:28.60"",""track"":""BELMONT PARK, NY"",""trainer"":""ANGEL A. PENNA, SR."",""winner"":{""name"":""MONTUBIO"",""pk"":""montubio"",""url"":""https://www.pedigreequery.com/montubio""},""year"":""1990""}]"
moretti6,https://www.pedigreequery.com/moretti6,"[{""comment"":""BY 11 1/4 LENGTHS, 3RD STRAIGHT WIN."",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""MORETTI6"",""horse_pk"":""moretti6"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""TIZAMAGICIAN"",""pk"":""tizamagician"",""url"":""https://www.pedigreequery.com/tizamagician""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MORETTI6"",""pk"":""moretti6"",""url"":""https://www.pedigreequery.com/moretti6""},""time"":""2:28:97"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""LONE ROCK2"",""pk"":""lone+rock2"",""url"":""https://www.pedigreequery.com/lone+rock2""},""year"":""2021""}]"
mr+right,https://www.pedigreequery.com/mr+right,"[{""comment"":""BY 8 LENGTHS (116-136)"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""MR RIGHT"",""horse_pk"":""mr+right"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BUCKPASSER"",""pk"":""buckpasser"",""url"":""https://www.pedigreequery.com/buckpasser""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MR RIGHT"",""pk"":""mr+right"",""url"":""https://www.pedigreequery.com/mr+right""},""time"":""2:00.20"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""HANDSOME BOY"",""pk"":""handsome+boy"",""url"":""https://www.pedigreequery.com/handsome+boy""},""year"":""1967""},{""comment"":""NTR 130-135"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""MR RIGHT"",""horse_pk"":""mr+right"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DR FAGER"",""pk"":""dr+fager"",""url"":""https://www.pedigreequery.com/dr+fager""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MR RIGHT"",""pk"":""mr+right"",""url"":""https://www.pedigreequery.com/mr+right""},""time"":""1:59.20"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""DAMASCUS"",""pk"":""damascus"",""url"":""https://www.pedigreequery.com/damascus""},""year"":""1968""}]"
